Date,PX_LAST,YLD_CNV_LAST
11/02/2020,117.536,4.34
10/02/2020,116.894,4.382
07/02/2020,116.433,4.413
06/02/2020,116.127,4.433
05/02/2020,115.658,4.465
04/02/2020,115.683,4.464
03/02/2020,115.824,4.454
31/01/2020,116.236,4.427
30/01/2020,115.708,4.462
29/01/2020,115.529,4.474
28/01/2020,114.215,4.563
27/01/2020,113.984,4.579
24/01/2020,113.962,4.581
23/01/2020,113.827,4.59
22/01/2020,114.036,4.576
21/01/2020,114.109,4.571
17/01/2020,114.006,4.578
16/01/2020,114.172,4.567
15/01/2020,113.639,4.604
14/01/2020,113.305,4.627
13/01/2020,113.385,4.622
10/01/2020,113.621,4.605
09/01/2020,112.934,4.653
08/01/2020,112.371,4.692
07/01/2020,112.417,4.689
06/01/2020,112.425,4.689
03/01/2020,112.437,4.688
02/01/2020,112.359,4.693
31/12/2019,112.11,4.711
30/12/2019,112.263,4.7
27/12/2019,112.407,4.69
26/12/2019,112.285,4.699
24/12/2019,112.301,4.698
23/12/2019,112.268,4.7
20/12/2019,112.14,4.709
19/12/2019,112.254,4.701
18/12/2019,112.95,4.653
17/12/2019,112.995,4.65
16/12/2019,112.786,4.665
13/12/2019,112.581,4.679
12/12/2019,112.142,4.709
11/12/2019,111.979,4.721
10/12/2019,111.019,4.789
09/12/2019,110.856,4.8
06/12/2019,110.685,4.812
05/12/2019,110.279,4.841
04/12/2019,110.174,4.849
03/12/2019,110.039,4.858
02/12/2019,109.661,4.886
29/11/2019,110.52,4.824
27/11/2019,110.588,4.82
26/11/2019,110.676,4.813
25/11/2019,110.799,4.805
22/11/2019,110.783,4.806
21/11/2019,110.166,4.85
20/11/2019,110.163,4.85
19/11/2019,109.927,4.867
18/11/2019,110.134,4.852
15/11/2019,110.355,4.837
14/11/2019,110.307,4.84
13/11/2019,109.948,4.866
12/11/2019,109.744,4.881
08/11/2019,110.098,4.855
07/11/2019,110.178,4.85
06/11/2019,110.93,4.797
05/11/2019,110.91,4.798
04/11/2019,112.428,4.692
01/11/2019,112.947,4.656
31/10/2019,112.489,4.688
30/10/2019,112.037,4.719
29/10/2019,111.993,4.723
28/10/2019,112.005,4.722
25/10/2019,112.219,4.707
24/10/2019,112.17,4.71
23/10/2019,111.986,4.723
22/10/2019,111.884,4.731
21/10/2019,111.83,4.734
18/10/2019,112.05,4.719
17/10/2019,111.998,4.723
16/10/2019,111.996,4.723
15/10/2019,111.95,4.726
11/10/2019,111.885,4.731
10/10/2019,112.062,4.719
09/10/2019,111.993,4.724
08/10/2019,111.56,4.754
07/10/2019,111.645,4.748
04/10/2019,111.972,4.725
03/10/2019,111.728,4.742
02/10/2019,111.514,4.758
01/10/2019,111.745,4.742
30/09/2019,112.134,4.715
27/09/2019,112.522,4.688
26/09/2019,112.565,4.685
25/09/2019,112.567,4.685
24/09/2019,113.224,4.64
23/09/2019,113.527,4.619
20/09/2019,113.516,4.62
19/09/2019,113.562,4.617
18/09/2019,113.479,4.623
17/09/2019,113.436,4.626
16/09/2019,113.227,4.64
13/09/2019,112.961,4.659
12/09/2019,113.986,4.589
11/09/2019,113.89,4.596
10/09/2019,113.974,4.59
09/09/2019,114.814,4.533
06/09/2019,115.152,4.511
05/09/2019,115.038,4.519
04/09/2019,115.315,4.5
03/09/2019,114.732,4.539
30/08/2019,114.572,4.55
29/08/2019,114.478,4.557
28/08/2019,114.271,4.571
27/08/2019,113.992,4.59
26/08/2019,113.946,4.593
23/08/2019,114.05,4.586
22/08/2019,113.861,4.599
21/08/2019,113.836,4.601
20/08/2019,113.713,4.609
19/08/2019,113.642,4.614
16/08/2019,113.83,4.601
15/08/2019,113.552,4.62
14/08/2019,113.648,4.614
13/08/2019,113.488,4.625
12/08/2019,113.521,4.623
09/08/2019,113.772,4.606
08/08/2019,113.841,4.601
07/08/2019,113.618,4.617
06/08/2019,112.577,4.688
05/08/2019,112.287,4.708
02/08/2019,112.305,4.707
01/08/2019,112.181,4.715
31/07/2019,111.809,4.741
30/07/2019,111.625,4.754
29/07/2019,111.728,4.747
26/07/2019,111.585,4.757
25/07/2019,111.347,4.773
24/07/2019,111.083,4.792
23/07/2019,110.432,4.838
22/07/2019,110.185,4.855
19/07/2019,109.918,4.874
18/07/2019,109.945,4.872
17/07/2019,109.701,4.89
16/07/2019,109.482,4.906
15/07/2019,109.693,4.891
12/07/2019,109.305,4.918
11/07/2019,109.056,4.936
10/07/2019,108.781,4.956
09/07/2019,108.399,4.984
08/07/2019,108.049,5.009
05/07/2019,107.874,5.022
03/07/2019,108.196,4.999
02/07/2019,107.907,5.02
01/07/2019,107.735,5.032
28/06/2019,107.287,5.065
27/06/2019,107.104,5.078
26/06/2019,106.614,5.114
25/06/2019,107.037,5.083
24/06/2019,107.259,5.067
21/06/2019,107.14,5.076
20/06/2019,107.875,5.022
19/06/2019,106.522,5.121
18/06/2019,105.914,5.167
17/06/2019,104.89,5.243
14/06/2019,105.115,5.226
13/06/2019,105.256,5.216
12/06/2019,105.001,5.235
11/06/2019,104.777,5.252
10/06/2019,104.653,5.261
07/06/2019,104.74,5.255
06/06/2019,103.876,5.32
05/06/2019,103.86,5.322
04/06/2019,103.509,5.349
03/06/2019,102.296,5.442
31/05/2019,101.796,5.482
30/05/2019,101.269,5.523
29/05/2019,101.059,5.54
28/05/2019,100.943,5.549
24/05/2019,100.798,5.561
23/05/2019,100.821,5.559
22/05/2019,100.845,5.557
21/05/2019,100.666,5.571
20/05/2019,100.289,5.601
17/05/2019,100.165,5.611
16/05/2019,100.243,5.605
15/05/2019,100.507,5.584
14/05/2019,100.342,5.597
13/05/2019,100.141,5.613
10/05/2019,100.537,5.581
09/05/2019,100.518,5.583
08/05/2019,100.582,5.578
07/05/2019,100.348,5.596
06/05/2019,100.443,5.589
03/05/2019,100.244,5.605
02/05/2019,99.863,5.635
01/05/2019,100.104,5.616
30/04/2019,100.055,5.62
29/04/2019,100.038,5.621
26/04/2019,99.921,5.631
25/04/2019,99.569,5.659
24/04/2019,99.689,5.649
23/04/2019,99.707,5.648
22/04/2019,99.244,5.685
18/04/2019,99.27,5.683
17/04/2019,99.289,5.682
16/04/2019,99.337,5.678
15/04/2019,99.347,5.677
12/04/2019,99.135,5.694
11/04/2019,99.592,5.657
10/04/2019,100.173,5.61
09/04/2019,100.128,5.614
08/04/2019,99.953,5.628
05/04/2019,100.155,5.612
04/04/2019,100.302,5.6
03/04/2019,100.368,5.595
02/04/2019,100.489,5.585
01/04/2019,100.821,5.559
29/03/2019,101.241,5.526
28/03/2019,100.687,5.569
27/03/2019,100.019,5.623
26/03/2019,100.85,5.556
25/03/2019,100.547,5.581
22/03/2019,100.442,5.589
21/03/2019,101.41,5.512
20/03/2019,101.439,5.51
19/03/2019,100.672,5.571
18/03/2019,100.384,5.594
15/03/2019,99.895,5.633
14/03/2019,99.518,5.663
13/03/2019,99.677,5.65
12/03/2019,100.078,5.618
11/03/2019,99.921,5.631
08/03/2019,99.304,5.68
07/03/2019,99.314,5.679
06/03/2019,99.299,5.681
05/03/2019,99.462,5.668
04/03/2019,99.814,5.639
01/03/2019,99.788,5.641
28/02/2019,100.193,5.609
27/02/2019,100.265,5.603
26/02/2019,100.537,5.582
25/02/2019,100.237,5.605
22/02/2019,100.311,5.6
21/02/2019,99.882,5.634
20/02/2019,100.529,5.582
19/02/2019,100.662,5.572
15/02/2019,100.552,5.58
14/02/2019,100.434,5.59
13/02/2019,100.037,5.621
12/02/2019,100.045,5.621
11/02/2019,99.682,5.65
08/02/2019,99.991,5.625
07/02/2019,100.143,5.613
06/02/2019,100.382,5.594
05/02/2019,101.023,5.543
04/02/2019,100.726,5.567
01/02/2019,100.725,5.567
31/01/2019,100.99,5.546
30/01/2019,99.975,5.627
29/01/2019,99.491,5.665
28/01/2019,99.625,5.655
25/01/2019,99.706,5.648
24/01/2019,99.156,5.693
23/01/2019,98.7,5.73
22/01/2019,98.312,5.761
18/01/2019,98.714,5.728
17/01/2019,98.051,5.783
16/01/2019,98.095,5.779
15/01/2019,97.982,5.788
14/01/2019,98.017,5.785
11/01/2019,98.206,5.77
10/01/2019,98.198,5.771
09/01/2019,98.826,5.719
08/01/2019,98.754,5.725
07/01/2019,98.752,5.725
04/01/2019,98.009,5.786
03/01/2019,97.34,5.841
02/01/2019,96.552,5.907
31/12/2018,96.426,5.917
28/12/2018,96.31,5.927
27/12/2018,95.83,5.968
26/12/2018,95.676,5.981
24/12/2018,95.784,5.971
21/12/2018,95.547,5.991
20/12/2018,95.886,5.963
19/12/2018,96.131,5.942
18/12/2018,95.924,5.959
17/12/2018,96.047,5.949
14/12/2018,95.331,6.01
13/12/2018,95.249,6.017
12/12/2018,95.007,6.037
11/12/2018,94.267,6.101
10/12/2018,93.757,6.145
07/12/2018,93.742,6.146
06/12/2018,93.457,6.171
04/12/2018,93.118,6.201
03/12/2018,93.088,6.203
30/11/2018,92.338,6.27
29/11/2018,91.968,6.303
28/11/2018,91.807,6.317
27/11/2018,91.037,6.387
26/11/2018,91.315,6.361
23/11/2018,91.86,6.312
21/11/2018,92.147,6.286
20/11/2018,91.976,6.302
19/11/2018,92.582,6.247
16/11/2018,92.793,6.229
15/11/2018,92.588,6.247
14/11/2018,92.491,6.255
13/11/2018,92.449,6.259
09/11/2018,92.591,6.246
08/11/2018,92.651,6.241
07/11/2018,93.274,6.186
06/11/2018,93.267,6.186
05/11/2018,93.499,6.166
02/11/2018,93.403,6.174
01/11/2018,93.318,6.182
31/10/2018,92.564,6.248
30/10/2018,92.724,6.234
29/10/2018,92.298,6.272
26/10/2018,92.346,6.267
25/10/2018,92.015,6.297
24/10/2018,91.782,6.318
23/10/2018,92.438,6.259
22/10/2018,92.237,6.277
19/10/2018,92.186,6.281
18/10/2018,92.186,6.281
17/10/2018,93.172,6.194
16/10/2018,93.647,6.152
15/10/2018,92.963,6.212
12/10/2018,92.395,6.262
11/10/2018,91.886,6.308
10/10/2018,91.003,6.387
09/10/2018,92.841,6.223
05/10/2018,91.262,6.364
04/10/2018,91.188,6.37
03/10/2018,92.346,6.266
02/10/2018,92.08,6.29
01/10/2018,90.515,6.431
28/09/2018,91.275,6.362
27/09/2018,91.736,6.321
26/09/2018,91.24,6.365
25/09/2018,90.632,6.42
24/09/2018,90.998,6.387
21/09/2018,91.765,6.318
20/09/2018,88.865,6.584
19/09/2018,86.225,6.837
18/09/2018,85.725,6.886
17/09/2018,86.273,6.832
14/09/2018,86.195,6.839
13/09/2018,86.645,6.795
12/09/2018,86.79,6.781
11/09/2018,86.225,6.836
10/09/2018,87.56,6.707
07/09/2018,88.075,6.658
06/09/2018,88.14,6.651
05/09/2018,86.733,6.786
04/09/2018,85.748,6.883
31/08/2018,86.61,6.798
30/08/2018,86.745,6.785
29/08/2018,87.178,6.743
28/08/2018,87.758,6.687
27/08/2018,88.215,6.644
24/08/2018,88.15,6.65
23/08/2018,88.24,6.641
22/08/2018,89.21,6.55
21/08/2018,90.322,6.447
20/08/2018,90.663,6.416
17/08/2018,90.77,6.406
16/08/2018,90.798,6.404
15/08/2018,90.68,6.414
14/08/2018,90.843,6.4
13/08/2018,90.343,6.445
10/08/2018,90.955,6.389
09/08/2018,92.05,6.291
08/08/2018,93.065,6.201
07/08/2018,93.145,6.194
06/08/2018,94.03,6.117
03/08/2018,94.143,6.108
02/08/2018,93.498,6.164
01/08/2018,93.498,6.163
31/07/2018,94.08,6.113
30/07/2018,94.178,6.105
27/07/2018,94.623,6.066
26/07/2018,94.235,6.1
25/07/2018,94.053,6.115
24/07/2018,93.535,6.16
23/07/2018,93.195,6.19
20/07/2018,93.43,6.169
19/07/2018,92.61,6.241
18/07/2018,92.015,6.294
17/07/2018,91.683,6.323
16/07/2018,91.593,6.331
13/07/2018,91.608,6.33
12/07/2018,91.113,6.374
11/07/2018,90.93,6.391
10/07/2018,91.255,6.361
09/07/2018,90.518,6.428
06/07/2018,90.13,6.463
05/07/2018,89.133,6.555
03/07/2018,88.203,6.642
02/07/2018,87.188,6.739
29/06/2018,87.453,6.713
28/06/2018,87.66,6.694
27/06/2018,87.555,6.703
26/06/2018,88.303,6.632
25/06/2018,88.35,6.628
22/06/2018,88.26,6.636
21/06/2018,87.265,6.731
20/06/2018,85.848,6.868
19/06/2018,84.9,6.962
18/06/2018,84.828,6.969
15/06/2018,85.755,6.877
14/06/2018,85.565,6.895
13/06/2018,85.378,6.914
12/06/2018,84.958,6.955
11/06/2018,85.71,6.881
08/06/2018,85.978,6.854
07/06/2018,85.948,6.857
06/06/2018,87.768,6.681
05/06/2018,88.803,6.584
04/06/2018,89.358,6.532
01/06/2018,89.023,6.563
31/05/2018,89.825,6.489
30/05/2018,91.133,6.37
29/05/2018,91.63,6.325
25/05/2018,92.67,6.233
24/05/2018,92.533,6.245
23/05/2018,92.853,6.217
22/05/2018,91.753,6.314
21/05/2018,91.303,6.354
18/05/2018,90.865,6.394
17/05/2018,91.823,6.308
16/05/2018,92.565,6.242
15/05/2018,92.45,6.252
14/05/2018,94.253,6.096
11/05/2018,94.523,6.073
10/05/2018,94.588,6.067
09/05/2018,92.9,6.212
08/05/2018,92.878,6.214
07/05/2018,93.853,6.13
04/05/2018,94.053,6.113
03/05/2018,93.658,6.146
02/05/2018,94.348,6.087
01/05/2018,94.998,6.032
30/04/2018,95.41,5.997
27/04/2018,95.79,5.965
26/04/2018,95.795,5.965
25/04/2018,95.44,5.994
24/04/2018,96.223,5.929
23/04/2018,96.175,5.933
20/04/2018,96.205,5.931
19/04/2018,96.453,5.91
18/04/2018,97.333,5.838
17/04/2018,97.583,5.817
16/04/2018,97.268,5.843
13/04/2018,97.78,5.801
12/04/2018,97.678,5.81
11/04/2018,98.118,5.774
10/04/2018,97.868,5.794
09/04/2018,97.815,5.798
06/04/2018,98.128,5.773
05/04/2018,98.378,5.753
04/04/2018,98.175,5.769
03/04/2018,98.528,5.741
02/04/2018,98.205,5.767
29/03/2018,98.255,5.763
28/03/2018,97.505,5.823
27/03/2018,97.443,5.828
26/03/2018,96.775,5.883
23/03/2018,96.505,5.905
22/03/2018,96.538,5.903
21/03/2018,96.25,5.926
20/03/2018,95.94,5.952
19/03/2018,96.213,5.929
16/03/2018,96.865,5.876
15/03/2018,96.903,5.872
14/03/2018,97.205,5.848
13/03/2018,97.087,5.857
12/03/2018,97.333,5.837
09/03/2018,97.185,5.849
08/03/2018,96.61,5.896
07/03/2018,96.285,5.923
06/03/2018,96.743,5.885
05/03/2018,96.58,5.899
02/03/2018,96.505,5.905
01/03/2018,96.628,5.895
28/02/2018,96.968,5.867
27/02/2018,97.19,5.849
26/02/2018,97.333,5.837
23/02/2018,96.445,5.91
22/02/2018,96.123,5.936
21/02/2018,96.04,5.943
20/02/2018,96.805,5.88
16/02/2018,97.75,5.803
15/02/2018,96.955,5.868
14/02/2018,94.775,6.049
13/02/2018,95.1,6.022
12/02/2018,96.19,5.931
09/02/2018,95.153,6.017
08/02/2018,96.803,5.88
07/02/2018,98.625,5.733
06/02/2018,98.503,5.743
05/02/2018,98.585,5.736
02/02/2018,98.983,5.705
01/02/2018,99.953,5.628
31/01/2018,100.92,5.553
30/01/2018,100.555,5.581
29/01/2018,100.898,5.555
26/01/2018,101.323,5.522
25/01/2018,101.625,5.499
24/01/2018,100.93,5.553
23/01/2018,100.613,5.577
22/01/2018,100.328,5.599
19/01/2018,100.605,5.578
18/01/2018,100.85,5.559
17/01/2018,102.025,5.469
16/01/2018,102.6,5.425
12/01/2018,102.565,5.428
11/01/2018,102.775,5.412
10/01/2018,102.783,5.412
09/01/2018,103.248,5.377
08/01/2018,103.753,5.34
05/01/2018,103.768,5.339
04/01/2018,103.685,5.345
03/01/2018,103.268,5.376
02/01/2018,102.535,5.431
29/12/2017,102.408,5.44
28/12/2017,102.39,5.442
27/12/2017,102.39,5.442
26/12/2017,102.135,5.461
22/12/2017,102.078,5.465
21/12/2017,102.295,5.449
20/12/2017,102.123,5.462
19/12/2017,102.49,5.434
18/12/2017,103.08,5.39
15/12/2017,102.85,5.407
14/12/2017,102.58,5.427
13/12/2017,102.69,5.419
12/12/2017,102.453,5.437
11/12/2017,102.743,5.415
08/12/2017,102.793,5.411
07/12/2017,102.663,5.421
06/12/2017,103.508,5.358
05/12/2017,103.863,5.332
04/12/2017,102.695,5.419
01/12/2017,102.625,5.424
30/11/2017,102.07,5.466
29/11/2017,102.69,5.419
28/11/2017,103.735,5.341
27/11/2017,103.413,5.365
24/11/2017,103.048,5.392
22/11/2017,103.028,5.394
21/11/2017,102.428,5.439
20/11/2017,101.935,5.476
17/11/2017,101.878,5.48
16/11/2017,100.99,5.548
15/11/2017,100.553,5.582
14/11/2017,100.65,5.574
13/11/2017,100.363,5.596
10/11/2017,99.993,5.625
09/11/2017,100.978,5.549
08/11/2017,101.37,5.519
07/11/2017,101.325,5.522
06/11/2017,102.065,5.466
03/11/2017,101.558,5.505
02/11/2017,102.248,5.452
01/11/2017,101.735,5.491
31/10/2017,101.563,5.504
30/10/2017,101.75,5.49
27/10/2017,101.123,5.538
26/10/2017,99.895,5.632
25/10/2017,101.378,5.518
24/10/2017,101.828,5.484
23/10/2017,102.345,5.445
20/10/2017,102.448,5.437
19/10/2017,102.993,5.397
18/10/2017,102.693,5.419
17/10/2017,102.625,5.424
16/10/2017,101.903,5.478
13/10/2017,101.953,5.475
12/10/2017,101.005,5.547
11/10/2017,100.988,5.548
10/10/2017,100.615,5.577
06/10/2017,100.755,5.566
05/10/2017,101.518,5.508
04/10/2017,101.755,5.49
03/10/2017,101.838,5.484
02/10/2017,101.063,5.542
29/09/2017,101.225,5.53
28/09/2017,100.503,5.585
27/09/2017,99.945,5.629
26/09/2017,100.768,5.565
25/09/2017,100.803,5.562
22/09/2017,100.77,5.565
21/09/2017,100.35,5.597
20/09/2017,100.41,5.593
19/09/2017,100.643,5.575
18/09/2017,101.033,5.545
15/09/2017,101.05,5.543
14/09/2017,100.755,5.566
13/09/2017,100.8,5.563
12/09/2017,100.43,5.591
11/09/2017,101.328,5.522
08/09/2017,101.75,5.49
07/09/2017,101.333,5.522
06/09/2017,100.745,5.567
05/09/2017,101.04,5.544
01/09/2017,100.32,5.6
31/08/2017,100.26,5.604
30/08/2017,100.223,5.607
29/08/2017,99.985,5.626
28/08/2017,99.975,5.626
25/08/2017,100.125,5.615
24/08/2017,100.13,5.614
23/08/2017,99.727,5.646
22/08/2017,98.998,5.703
21/08/2017,99.028,5.7
18/08/2017,99.133,5.692
17/08/2017,98.745,5.722
16/08/2017,99.465,5.666
15/08/2017,99.303,5.679
14/08/2017,98.873,5.712
11/08/2017,98.375,5.752
10/08/2017,98.125,5.772
09/08/2017,99.37,5.673
08/08/2017,100.018,5.623
07/08/2017,100.198,5.609
04/08/2017,100.13,5.615
03/08/2017,100.468,5.589
02/08/2017,99.383,5.673
01/08/2017,99.448,5.668
31/07/2017,98.693,5.727
28/07/2017,98.215,5.764
27/07/2017,98.193,5.766
26/07/2017,98.573,5.736
25/07/2017,97.943,5.786
24/07/2017,99.285,5.68
21/07/2017,100.373,5.596
20/07/2017,99.775,5.642
19/07/2017,99.09,5.696
18/07/2017,98.96,5.706
17/07/2017,98.44,5.747
14/07/2017,98.24,5.763
13/07/2017,97.445,5.826
12/07/2017,97.75,5.802
11/07/2017,96.585,5.895
10/07/2017,95.78,5.961
07/07/2017,94.61,6.058
06/07/2017,94.438,6.073
05/07/2017,95.623,5.974
03/07/2017,96.335,5.916
30/06/2017,96.13,5.932
29/06/2017,96.13,5.932
28/06/2017,96.818,5.876
27/06/2017,96.963,5.865
26/06/2017,98.628,5.732
23/06/2017,97.94,5.786
22/06/2017,97.188,5.846
21/06/2017,96.483,5.903
20/06/2017,96.803,5.877
19/06/2017,97.683,5.807
16/06/2017,98.438,5.747
15/06/2017,98.313,5.757
14/06/2017,99.203,5.687
13/06/2017,98.048,5.777
12/06/2017,97.468,5.824
09/06/2017,98.003,5.781
08/06/2017,97.828,5.795
07/06/2017,97.938,5.786
06/06/2017,98.848,5.714
05/06/2017,98.09,5.774
02/06/2017,98.578,5.735
01/06/2017,97.868,5.791
31/05/2017,97.75,5.801
30/05/2017,97.578,5.814
26/05/2017,97.408,5.828
25/05/2017,97.343,5.833
24/05/2017,97.623,5.811
23/05/2017,97.513,5.82
22/05/2017,97.378,5.83
19/05/2017,98.248,5.761
18/05/2017,95.638,5.971
17/05/2017,101.13,5.538
16/05/2017,101.003,5.548
15/05/2017,100.548,5.582
12/05/2017,100.428,5.592
11/05/2017,99.353,5.674
10/05/2017,99.063,5.697
09/05/2017,98.34,5.754
08/05/2017,98.785,5.719
05/05/2017,99.343,5.675
04/05/2017,99.188,5.687
03/05/2017,100.523,5.584
02/05/2017,100.493,5.587
01/05/2017,99.598,5.655
28/04/2017,99.625,5.653
27/04/2017,99.338,5.676
26/04/2017,98.75,5.721
25/04/2017,99.003,5.702
24/04/2017,99.703,5.647
21/04/2017,99.248,5.682
20/04/2017,98.875,5.711
19/04/2017,99.113,5.693
18/04/2017,99.533,5.66
17/04/2017,99.073,5.696
13/04/2017,99,5.702
12/04/2017,98.595,5.733
11/04/2017,98.315,5.755
10/04/2017,98.203,5.764
07/04/2017,97.313,5.835
06/04/2017,97.813,5.795
05/04/2017,98.623,5.731
04/04/2017,98.433,5.746
03/04/2017,98.363,5.752
31/03/2017,97.638,5.809
30/03/2017,97.048,5.856
29/03/2017,97.323,5.834
28/03/2017,96.813,5.875
27/03/2017,97.135,5.849
24/03/2017,97.085,5.853
23/03/2017,96.303,5.916
22/03/2017,96.605,5.891
21/03/2017,96.22,5.923
20/03/2017,97.253,5.839
17/03/2017,95.96,5.944
16/03/2017,95.5,5.981
15/03/2017,94.68,6.049
14/03/2017,92.615,6.223
13/03/2017,93.205,6.173
10/03/2017,94.07,6.1
09/03/2017,93.225,6.171
08/03/2017,93.745,6.127
07/03/2017,95.365,5.992
06/03/2017,95.8,5.956
03/03/2017,95.555,5.976
02/03/2017,95.035,6.019
01/03/2017,95.783,5.958
28/02/2017,95.628,5.97
27/02/2017,96.408,5.907
24/02/2017,97,5.859
23/02/2017,96.56,5.895
22/02/2017,95.295,5.998
21/02/2017,95.425,5.987
17/02/2017,95.225,6.003
16/02/2017,95.25,6.001
15/02/2017,95.523,5.979
14/02/2017,96.56,5.895
13/02/2017,96.98,5.861
10/02/2017,96.48,5.901
09/02/2017,95.45,5.985
08/02/2017,95.44,5.986
07/02/2017,94.565,6.058
06/02/2017,95.895,5.948
03/02/2017,95.125,6.011
02/02/2017,94.55,6.059
01/02/2017,94.16,6.091
31/01/2017,93.75,6.126
30/01/2017,93.035,6.186
27/01/2017,93.69,6.131
26/01/2017,92.75,6.21
25/01/2017,92.855,6.201
24/01/2017,93.425,6.153
23/01/2017,94.5,6.063
20/01/2017,93.38,6.157
19/01/2017,93.5,6.147
18/01/2017,94.715,6.045
17/01/2017,96.74,5.88
13/01/2017,95.25,6.001
12/01/2017,93.89,6.114
11/01/2017,93.315,6.162
10/01/2017,92.7,6.214
09/01/2017,93.575,6.14
06/01/2017,92.865,6.2
05/01/2017,93.365,6.158
04/01/2017,91.628,6.307
03/01/2017,89.468,6.497
30/12/2016,89.248,6.517
29/12/2016,88.885,6.55
28/12/2016,88.708,6.566
27/12/2016,88.278,6.605
23/12/2016,88.233,6.609
22/12/2016,88.225,6.61
21/12/2016,88.385,6.595
20/12/2016,87.73,6.655
19/12/2016,87.635,6.663
16/12/2016,87.125,6.711
15/12/2016,86.56,6.764
14/12/2016,86.63,6.757
13/12/2016,87.935,6.635
12/12/2016,87.197,6.704
09/12/2016,87.5,6.675
08/12/2016,87.93,6.636
07/12/2016,88.115,6.619
06/12/2016,87.125,6.71
05/12/2016,86.74,6.746
02/12/2016,85.71,6.843
01/12/2016,85.498,6.864
30/11/2016,87.628,6.663
29/11/2016,88.498,6.583
28/11/2016,88.628,6.571
25/11/2016,88.128,6.617
23/11/2016,88.203,6.61
22/11/2016,89.25,6.514
21/11/2016,88.74,6.56
18/11/2016,88.543,6.578
17/11/2016,89.428,6.498
16/11/2016,90.25,6.425
15/11/2016,90.07,6.441
14/11/2016,87.115,6.709
10/11/2016,90,6.447
09/11/2016,94.41,6.068
08/11/2016,97.863,5.79
07/11/2016,97.108,5.849
